angle,sine,prediction,anomaly score
2017-10-17 16:53:00,0.5,0.48438181219775756,0.075
2017-10-17 16:53:00,0.5,0.4890672685384303,0.075
2017-10-17 16:53:00,0.4,0.4923470879769012,0.075
2017-10-17 16:53:00,0.5,0.4646429615838308,0.0
2017-10-17 16:53:00,0.5,0.4752500731086815,0.0
2017-10-17 16:53:00,0.4,0.482675051176077,0.025
2017-10-17 16:53:00,0.6,0.4578725358232539,0.025
2017-10-17 16:53:00,0.5,0.6015955656708214,0.025
2017-10-17 16:53:00,0.4,0.4705107750762777,0.025
2017-10-17 16:53:00,0.7,0.4493575425533944,0.025
